Date,Open,High,Low,Close,Volume
2024-01-01,141.2,141.61,139.61,140.58,31414
2024-01-02,142.16,142.45,140.82,141.27,36863
2024-01-03,139.41,140.94,138.66,140.36,28095
2024-01-04,139.7,140.18,139.61,139.82,41633
2024-01-05,139.71,140.31,138.73,140.27,47813
2024-01-06,140.67,140.92,140.04,140.1,21768
2024-01-07,140.83,142.36,140.06,141.78,27670
2024-01-08,142.47,143.33,141.5,142.46,39638
2024-01-09,142.64,143.35,142.26,142.81,15651
2024-01-10,143.96,144.56,143.18,143.54,18210
2024-01-11,142.13,143.69,141.39,142.78,27687
2024-01-12,142.28,143.95,142.25,143.26,27322
2024-01-13,144.24,145.21,143.22,143.31,46187
2024-01-14,144.65,145.6,144.6,145.09,33006
2024-01-15,146.65,147.17,145.41,146.26,13567
2024-01-16,145.01,145.67,144.0,144.83,30257
2024-01-17,147.48,148.34,146.39,146.52,22706
2024-01-18,147.41,148.41,146.04,146.46,36233
2024-01-19,146.74,148.07,146.65,147.43,44039
2024-01-20,147.83,148.47,146.52,146.9,23630
2024-01-21,146.83,147.29,146.8,147.2,14938
2024-01-22,147.31,148.27,146.42,148.0,11308
2024-01-23,148.35,148.93,147.48,147.63,48084
2024-01-24,147.79,148.54,146.79,147.86,19797
2024-01-25,147.21,147.24,146.75,146.93,30292
2024-01-26,147.18,148.07,146.22,147.35,33658
2024-01-27,148.43,148.75,146.52,147.46,37308
2024-01-28,149.46,150.43,148.07,149.04,27246
2024-01-29,147.65,149.26,147.4,148.36,25327
2024-01-30,148.8,149.58,148.69,148.76,14135
2024-01-31,150.7,150.8,149.65,149.97,36051
2024-02-01,152.21,152.24,150.88,151.81,21061
2024-02-02,151.22,152.25,150.85,152.18,38996
2024-02-03,151.08,151.47,150.17,150.92,11168
2024-02-04,152.81,153.39,151.16,152.12,13784
2024-02-05,153.33,154.09,153.04,153.31,36900
2024-02-06,151.71,152.46,151.27,151.72,17984
2024-02-07,152.2,152.4,151.58,152.16,35031
2024-02-08,151.4,152.19,150.69,151.51,27080
2024-02-09,150.42,151.3,149.74,150.56,47360
2024-02-10,150.01,150.74,149.45,149.49,26698
2024-02-11,150.22,150.8,149.16,149.4,17716
2024-02-12,146.3,147.32,145.48,147.22,49395
2024-02-13,147.42,147.77,145.8,146.6,38869
2024-02-14,145.19,145.72,144.23,144.25,11914
2024-02-15,142.68,143.55,141.89,143.4,21397
2024-02-16,143.2,144.04,142.2,143.25,45818
2024-02-17,142.92,143.74,141.7,142.26,25065
2024-02-18,139.65,140.19,139.01,139.93,30284
2024-02-19,139.51,140.51,139.06,139.24,15511
2024-02-20,138.64,139.14,138.01,138.61,35323
2024-02-21,139.08,139.54,138.06,138.96,38209
2024-02-22,137.42,138.45,136.93,137.59,47575
2024-02-23,135.53,136.41,134.59,135.95,34806
2024-02-24,135.0,135.41,133.89,134.59,23520
2024-02-25,135.63,136.59,134.05,134.93,17752
2024-02-26,133.59,133.88,132.16,132.64,49638
2024-02-27,131.6,133.01,131.16,132.56,33651
2024-02-28,132.12,132.52,131.42,131.93,29012
2024-02-29,131.26,131.47,130.41,131.44,26915
2024-03-01,130.98,131.25,129.09,130.08,23505
2024-03-02,129.54,129.9,129.17,129.74,21953
2024-03-03,129.54,129.89,129.07,129.21,17763
