Date,Open,High,Low,Close,Volume
2024-01-01,125.55,125.82,125.29,125.62,33610
2024-01-02,125.93,126.41,125.28,126.16,22110
2024-01-03,126.88,128.14,126.87,127.63,28484
2024-01-04,127.55,128.38,126.69,126.99,33746
2024-01-05,127.69,129.13,127.48,128.35,31954
2024-01-06,127.01,127.64,126.89,127.62,11389
2024-01-07,127.65,128.63,126.82,127.45,20350
2024-01-08,129.76,130.04,128.67,129.03,19025
2024-01-09,127.51,128.15,126.64,127.75,48699
2024-01-10,129.69,130.17,128.88,129.37,47437
2024-01-11,128.14,128.96,127.08,127.71,48450
2024-01-12,127.42,128.28,126.3,126.43,12424
2024-01-13,126.94,127.28,126.65,127.25,43453
2024-01-14,126.28,126.67,124.97,125.96,28591
2024-01-15,126.53,127.11,125.36,125.87,14353
2024-01-16,125.15,126.17,124.52,125.46,37883
2024-01-17,124.58,125.54,123.21,124.15,48204
2024-01-18,125.34,126.34,124.14,124.6,13731
2024-01-19,123.19,124.03,122.32,123.82,39863
2024-01-20,125.11,125.36,124.46,124.5,34200
2024-01-21,121.84,123.24,121.21,122.81,43034
2024-01-22,123.56,123.76,121.92,122.72,48924
2024-01-23,124.39,124.81,123.63,124.12,31547
2024-01-24,124.7,125.38,123.15,124.07,37058
2024-01-25,123.66,124.34,123.07,123.82,46799
2024-01-26,122.24,122.74,122.19,122.65,44542
2024-01-27,123.07,124.67,122.46,123.69,25531
2024-01-28,122.49,123.46,122.01,122.16,28314
2024-01-29,122.22,122.48,121.76,122.4,24061
2024-01-30,121.78,122.7,121.26,121.89,10866
2024-01-31,122.08,124.01,121.65,123.06,37485
2024-02-01,121.61,122.02,121.04,121.41,25135
2024-02-02,120.19,120.78,119.1,119.57,11845
2024-02-03,121.16,122.07,120.55,121.07,38141
2024-02-04,121.79,121.81,120.9,121.51,16097
2024-02-05,121.11,122.59,120.13,122.11,31717
2024-02-06,123.32,123.36,122.07,122.43,40517
2024-02-07,121.55,122.42,120.3,120.78,31310
2024-02-08,122.34,122.57,122.24,122.27,14065
2024-02-09,123.67,123.75,122.82,123.22,22386
2024-02-10,124.92,125.42,123.85,124.07,26752
2024-02-11,125.83,126.85,124.92,126.45,24179
2024-02-12,127.05,127.92,126.53,127.73,15589
2024-02-13,129.0,130.73,128.61,129.91,21515
2024-02-14,132.74,133.22,132.17,132.36,26110
2024-02-15,133.14,134.12,132.69,133.91,45730
2024-02-16,134.78,135.26,133.55,134.32,33519
2024-02-17,136.55,137.48,135.81,136.35,49902
2024-02-18,135.68,136.88,135.13,135.94,19637
2024-02-19,136.9,137.8,135.87,136.3,36094
2024-02-20,136.68,138.26,135.84,137.27,21618
2024-02-21,138.65,139.11,138.16,138.41,34837
2024-02-22,138.55,139.03,137.71,138.86,47037
2024-02-23,140.6,141.29,140.06,140.82,45491
2024-02-24,143.24,143.79,142.1,142.27,15787
2024-02-25,143.98,144.97,143.78,143.84,15145
2024-02-26,143.62,145.08,143.23,144.11,21574
2024-02-27,145.13,146.03,144.15,144.49,31858
2024-02-28,144.6,146.43,143.61,145.52,30632
2024-02-29,145.73,145.77,144.11,145.02,27242
2024-03-01,145.84,146.83,145.67,146.48,24183
2024-03-02,147.55,148.23,146.84,147.2,20096
2024-03-03,149.84,150.49,148.16,149.07,17173
