Date,Open,High,Low,Close,Volume
2024-01-01,132.2,133.31,131.6,132.56,32268
2024-01-02,133.51,134.75,132.79,133.78,21031
2024-01-03,132.48,133.42,132.18,133.22,41390
2024-01-04,133.13,133.69,132.47,133.01,44075
2024-01-05,131.85,132.22,130.45,131.21,27437
2024-01-06,130.03,130.53,129.03,129.94,49253
2024-01-07,131.97,132.78,130.7,131.38,32101
2024-01-08,129.37,130.41,129.19,130.02,46554
2024-01-09,131.44,132.3,130.58,131.93,13844
2024-01-10,129.27,130.54,128.72,129.94,30464
2024-01-11,128.69,129.73,128.51,128.91,18756
2024-01-12,126.74,128.21,126.61,127.69,31239
2024-01-13,129.37,129.57,128.56,128.68,31495
2024-01-14,129.29,129.79,128.9,129.28,32399
2024-01-15,129.81,130.67,129.26,129.36,21405
2024-01-16,131.06,131.09,129.77,130.37,42839
2024-01-17,130.31,130.44,129.71,129.96,15676
2024-01-18,132.08,132.47,130.67,131.15,23927
2024-01-19,128.76,129.87,127.97,129.56,22331
2024-01-20,127.82,128.23,127.72,127.87,14033
2024-01-21,127.01,128.47,126.52,127.98,22411
2024-01-22,127.06,127.81,126.56,127.73,46645
2024-01-23,125.55,127.01,125.15,126.1,34789
2024-01-24,127.19,127.43,126.16,126.52,12066
2024-01-25,125.72,126.29,124.58,125.35,11956
2024-01-26,124.25,124.68,123.39,124.49,37090
2024-01-27,121.82,122.97,120.83,122.63,20457
2024-01-28,122.76,123.51,121.75,122.62,17710
2024-01-29,123.65,124.6,123.01,123.21,39331
2024-01-30,122.69,123.34,121.32,122.26,18319
2024-01-31,123.33,124.38,122.95,123.44,43339
2024-02-01,123.47,124.1,121.85,122.56,21894
2024-02-02,123.49,124.05,122.82,123.48,27323
2024-02-03,123.68,124.91,123.13,124.49,21646
2024-02-04,121.99,123.73,121.11,122.81,43480
2024-02-05,124.03,125.47,123.69,124.74,40748
2024-02-06,126.02,126.67,125.04,125.24,10173
2024-02-07,126.18,127.17,125.66,125.94,12684
2024-02-08,127.58,128.53,126.57,126.82,40767
2024-02-09,127.42,127.78,126.45,126.97,33137
2024-02-10,124.45,125.73,123.82,125.0,35744
2024-02-11,125.33,125.49,124.36,124.82,10177
2024-02-12,126.83,127.08,126.79,126.85,20866
2024-02-13,128.15,128.57,127.39,127.86,25571
2024-02-14,128.79,129.99,128.73,129.04,15729
2024-02-15,129.82,130.36,128.6,129.13,14968
2024-02-16,129.84,130.45,128.91,130.01,35868
2024-02-17,130.06,131.36,129.38,131.05,43422
2024-02-18,130.47,131.05,130.27,131.04,35857
2024-02-19,133.85,134.58,132.91,133.19,14408
2024-02-20,135.33,136.05,134.53,135.59,48222
2024-02-21,135.8,136.43,135.52,135.87,10222
2024-02-22,138.07,138.37,136.43,137.13,13705
2024-02-23,137.96,138.14,136.13,136.99,49323
2024-02-24,138.5,138.51,138.11,138.16,47327
2024-02-25,139.94,140.28,139.58,140.05,15545
2024-02-26,140.75,142.05,139.89,141.53,19879
2024-02-27,140.83,142.54,139.92,141.68,14311
2024-02-28,143.47,143.79,143.28,143.67,12609
2024-02-29,143.29,143.66,142.44,143.18,9345
2024-03-01,144.37,145.56,143.78,144.63,6166
2024-03-02,144.24,144.48,143.49,144.41,3440
2024-03-03,147.19,147.99,146.23,146.58,2339
