Date,Open,High,Low,Close,Volume
2024-01-01,108.41,109.19,108.25,109.0,42131
2024-01-02,107.91,109.15,107.23,108.75,40199
2024-01-03,107.45,108.41,107.39,108.02,19829
2024-01-04,105.87,106.59,105.45,106.54,44951
2024-01-05,107.77,108.42,107.29,107.78,38672
2024-01-06,106.5,107.05,105.53,105.88,47038
2024-01-07,104.51,104.87,104.13,104.83,37630
2024-01-08,104.66,104.79,103.34,104.07,21943
2024-01-09,105.09,105.89,104.79,105.15,25833
2024-01-10,106.81,107.24,105.7,106.18,34446
2024-01-11,105.07,105.98,104.49,105.25,10424
2024-01-12,104.59,105.01,102.64,103.63,35185
2024-01-13,103.39,103.49,101.83,102.55,14771
2024-01-14,103.53,104.3,102.7,104.25,14501
2024-01-15,105.98,106.17,105.18,105.68,19540
2024-01-16,104.22,105.57,103.97,104.66,43231
2024-01-17,101.94,102.93,100.95,102.75,14101
2024-01-18,101.96,103.37,101.1,102.94,24450
2024-01-19,103.71,104.32,103.03,104.29,34214
2024-01-20,107.05,107.7,105.86,106.12,28696
2024-01-21,106.33,107.61,105.6,107.16,46258
2024-01-22,107.24,108.03,106.64,107.67,16314
2024-01-23,106.29,107.59,105.36,107.12,46072
2024-01-24,108.08,108.33,106.82,107.15,24787
2024-01-25,107.71,108.3,106.17,107.15,47026
2024-01-26,104.89,106.32,103.92,105.73,34542
2024-01-27,104.97,105.3,103.47,104.43,30003
2024-01-28,104.02,104.58,103.55,104.32,32396
2024-01-29,103.05,104.83,102.42,104.04,41837
2024-01-30,102.52,103.86,102.07,103.37,21222
2024-01-31,103.3,103.4,102.75,103.34,28157
2024-02-01,101.85,102.09,101.13,101.39,19578
2024-02-02,103.52,103.74,102.36,102.57,48798
2024-02-03,100.57,101.87,100.08,101.15,32327
2024-02-04,99.29,100.23,99.09,99.85,22825
2024-02-05,99.16,100.14,98.04,98.44,34360
2024-02-06,97.31,99.05,97.16,98.18,16478
2024-02-07,97.36,98.16,95.87,96.79,31963
2024-02-08,98.02,98.73,96.7,97.26,25312
2024-02-09,99.29,100.07,98.38,98.76,10838
2024-02-10,96.42,97.71,96.1,97.13,48088
2024-02-11,97.76,98.44,97.25,97.93,15720
2024-02-12,100.67,101.04,99.51,99.75,34561
2024-02-13,101.41,101.82,101.01,101.55,10980
2024-02-14,104.24,105.12,103.23,103.73,18624
2024-02-15,105.13,106.63,104.97,106.13,12464
2024-02-16,108.72,109.05,107.88,108.36,20209
2024-02-17,108.22,109.8,108.07,108.93,39977
2024-02-18,109.27,109.96,108.42,108.86,44608
2024-02-19,108.12,109.82,107.27,109.05,37863
2024-02-20,109.79,110.76,109.48,109.72,11987
2024-02-21,110.46,110.95,109.72,109.82,39192
2024-02-22,110.94,111.14,110.83,110.96,44792
2024-02-23,111.86,113.4,111.02,112.63,20070
2024-02-24,112.61,113.13,111.99,112.37,36422
2024-02-25,112.71,113.61,112.26,113.14,11413
2024-02-26,113.93,114.78,113.05,113.5,22418
2024-02-27,113.1,114.1,112.22,113.52,27630
2024-02-28,115.59,116.13,114.82,115.57,32183
2024-02-29,117.76,117.95,116.73,117.29,33510
2024-03-01,118.55,120.12,117.99,119.39,35151
2024-03-02,118.9,119.76,118.64,119.63,37473
2024-03-03,121.89,122.79,120.92,121.93,41634
