Date,Open,High,Low,Close,Volume
2024-01-01,90.83,91.45,89.93,90.89,40355
2024-01-02,89.9,90.12,88.41,88.91,41436
2024-01-03,90.17,91.05,89.41,89.92,28012
2024-01-04,90.27,90.99,90.06,90.21,31802
2024-01-05,91.3,92.26,90.88,92.2,49978
2024-01-06,92.43,93.26,91.32,92.11,19229
2024-01-07,91.88,92.84,91.48,91.82,31914
2024-01-08,90.53,91.1,89.87,89.89,44378
2024-01-09,90.38,91.22,89.99,90.17,32372
2024-01-10,89.88,91.37,89.1,90.55,35033
2024-01-11,91.54,92.27,90.35,90.98,40009
2024-01-12,92.08,92.39,91.23,91.84,10805
2024-01-13,94.0,94.88,93.04,93.27,14200
2024-01-14,93.92,94.73,93.32,93.92,41694
2024-01-15,94.67,96.17,93.73,95.24,48487
2024-01-16,95.78,95.81,95.68,95.69,29770
2024-01-17,95.12,95.89,94.85,95.6,11701
2024-01-18,94.74,95.29,93.76,95.2,19816
2024-01-19,96.56,96.82,95.28,95.95,30923
2024-01-20,95.38,96.55,94.49,96.17,12010
2024-01-21,95.3,95.96,94.33,95.02,43461
2024-01-22,95.52,96.32,94.7,96.07,30939
2024-01-23,94.58,95.09,93.85,94.75,40764
2024-01-24,94.92,95.39,94.33,94.77,44971
2024-01-25,96.87,97.72,95.3,96.21,47855
2024-01-26,93.51,94.87,92.6,94.38,20993
2024-01-27,93.3,94.28,92.35,92.98,16155
2024-01-28,91.77,93.37,90.83,92.73,43154
2024-01-29,93.44,94.43,92.11,92.88,37074
2024-01-30,91.6,93.19,91.42,92.41,28778
2024-01-31,91.46,92.51,91.03,92.09,44389
2024-02-01,91.14,92.48,90.82,91.69,47604
2024-02-02,92.87,93.13,92.21,92.41,45804
2024-02-03,93.64,94.27,92.81,93.66,18688
2024-02-04,94.76,95.52,93.4,93.95,23090
2024-02-05,95.31,96.05,94.65,94.95,33865
2024-02-06,92.63,93.41,91.78,93.01,21615
2024-02-07,92.99,93.76,91.98,92.3,41317
2024-02-08,91.19,91.8,90.84,91.13,41451
2024-02-09,89.87,91.03,89.14,90.14,34956
2024-02-10,91.14,92.73,90.39,92.12,17017
2024-02-11,90.1,91.29,89.15,90.96,26032
2024-02-12,89.93,90.12,89.33,89.54,18929
2024-02-13,87.0,87.33,86.24,87.25,27556
2024-02-14,85.13,86.1,84.13,85.26,34242
2024-02-15,83.71,84.38,82.72,84.2,40334
2024-02-16,83.15,83.42,82.25,83.36,11220
2024-02-17,82.3,83.19,81.96,82.73,26497
2024-02-18,82.61,83.36,81.8,82.61,32394
2024-02-19,80.72,81.33,80.15,80.44,29430
2024-02-20,78.97,79.78,77.37,78.35,36747
2024-02-21,75.89,77.57,75.23,76.74,18820
2024-02-22,74.91,75.77,74.73,74.75,44097
2024-02-23,72.77,74.1,72.34,73.42,28154
2024-02-24,71.34,73.13,71.08,72.31,34891
2024-02-25,72.37,73.1,71.37,71.38,31206
2024-02-26,69.25,69.7,68.22,68.97,11958
2024-02-27,67.19,67.99,66.24,66.59,22534
2024-02-28,65.13,65.58,64.31,65.38,20739
2024-02-29,62.75,63.96,62.08,62.96,15971
2024-03-01,62.75,63.3,61.35,62.33,14057
2024-03-02,60.58,60.59,59.28,60.21,10142
2024-03-03,58.42,59.77,57.54,59.12,8059
