Date,Open,High,Low,Close,Volume
2024-01-01,82.84,83.59,82.4,82.82,13622
2024-01-02,83.0,83.14,82.12,83.13,48734
2024-01-03,82.47,83.47,81.64,82.49,49677
2024-01-04,82.64,82.74,81.02,81.92,10669
2024-01-05,80.12,81.8,79.56,80.84,39577
2024-01-06,79.79,80.69,79.5,79.71,16124
2024-01-07,77.59,78.84,77.27,78.21,45442
2024-01-08,79.86,79.95,79.35,79.87,10830
2024-01-09,78.94,79.82,78.42,78.58,43988
2024-01-10,79.59,80.12,78.03,78.62,21129
2024-01-11,80.27,80.56,78.5,79.31,31192
2024-01-12,78.96,79.8,77.98,78.59,14878
2024-01-13,79.23,80.26,78.69,79.58,11945
2024-01-14,81.04,81.53,80.23,80.27,26548
2024-01-15,81.22,82.58,80.36,82.04,36637
2024-01-16,79.61,81.25,78.81,80.29,10841
2024-01-17,81.73,82.48,81.12,81.24,40383
2024-01-18,80.41,81.5,79.91,80.72,16470
2024-01-19,82.29,83.23,81.15,81.95,45657
2024-01-20,83.33,84.66,82.44,83.81,18274
2024-01-21,83.4,83.46,82.37,83.25,36519
2024-01-22,83.72,84.73,82.77,84.08,30502
2024-01-23,82.09,82.83,81.94,82.73,43693
2024-01-24,83.45,84.06,82.77,83.41,36485
2024-01-25,81.96,83.63,81.08,82.89,23047
2024-01-26,82.65,83.62,82.39,83.35,36378
2024-01-27,82.29,82.61,82.22,82.59,47049
2024-01-28,81.8,82.27,80.62,80.88,23912
2024-01-29,81.13,81.62,79.88,80.28,48566
2024-01-30,79.33,80.11,79.04,79.21,23316
2024-01-31,78.29,79.09,78.04,78.05,21943
2024-02-01,76.36,77.16,75.84,76.95,11962
2024-02-02,76.46,77.15,75.67,76.04,34190
2024-02-03,76.46,76.56,75.67,75.89,28808
2024-02-04,75.17,76.86,74.35,76.01,38494
2024-02-05,75.92,76.47,75.53,76.23,30411
2024-02-06,76.89,77.32,76.08,76.78,35418
2024-02-07,77.61,79.11,76.93,78.27,49708
2024-02-08,78.04,79.1,77.48,78.2,15302
2024-02-09,77.47,77.87,76.71,77.8,28474
2024-02-10,79.89,80.3,79.06,79.07,16087
2024-02-11,78.94,79.07,78.23,78.28,22385
2024-02-12,76.17,77.12,75.36,76.36,42416
2024-02-13,75.92,75.95,75.15,75.23,48241
2024-02-14,72.37,72.87,71.72,72.8,19792
2024-02-15,72.2,73.03,71.21,71.49,48704
2024-02-16,69.9,69.93,69.48,69.61,46735
2024-02-17,70.0,70.23,69.07,69.12,31628
2024-02-18,67.14,68.88,66.65,68.0,47373
2024-02-19,67.77,67.82,66.48,67.08,20665
2024-02-20,64.39,65.63,63.52,64.86,20975
2024-02-21,63.22,63.67,62.64,63.09,17194
2024-02-22,61.59,62.47,60.79,60.81,23151
2024-02-23,58.82,59.49,58.14,59.05,26993
2024-02-24,59.18,60.43,58.63,59.54,49637
2024-02-25,57.44,58.34,56.3,57.1,35737
2024-02-26,55.26,55.98,54.75,55.77,21275
2024-02-27,56.03,56.71,55.44,56.02,29208
2024-02-28,56.04,56.57,54.37,55.07,27570
2024-02-29,54.46,54.86,53.18,53.59,25685
2024-03-01,53.07,53.86,52.83,53.46,21975
2024-03-02,52.01,52.53,50.84,51.18,17643
2024-03-03,50.63,51.87,50.62,51.5,13152
