Date,Open,High,Low,Close,Volume
2024-01-01,71.02,71.79,70.84,71.09,15489
2024-01-02,72.47,72.73,72.07,72.07,43866
2024-01-03,73.92,74.16,72.12,73.02,36339
2024-01-04,75.84,76.04,74.51,74.89,34433
2024-01-05,76.24,76.87,75.74,76.05,23190
2024-01-06,75.32,76.73,75.03,76.11,29380
2024-01-07,76.72,77.9,76.16,77.15,49515
2024-01-08,76.39,76.53,75.38,76.32,23748
2024-01-09,75.73,76.57,74.65,75.22,24668
2024-01-10,75.89,77.46,75.15,76.82,40409
2024-01-11,77.29,78.58,76.69,78.11,31059
2024-01-12,78.69,79.39,77.9,79.31,37813
2024-01-13,77.13,78.16,76.55,77.5,37705
2024-01-14,76.95,77.26,76.46,76.52,33523
2024-01-15,77.41,78.32,76.58,77.05,23096
2024-01-16,77.1,77.46,76.78,77.39,34749
2024-01-17,77.11,77.3,76.61,77.11,10572
2024-01-18,77.01,77.64,75.88,76.72,37347
2024-01-19,76.88,77.52,76.76,77.38,25916
2024-01-20,77.15,77.35,75.84,76.6,36833
2024-01-21,76.22,77.29,76.07,76.97,23994
2024-01-22,74.67,75.36,73.74,75.02,17464
2024-01-23,74.81,76.23,74.08,75.29,24989
2024-01-24,75.26,76.12,73.77,74.65,11069
2024-01-25,74.84,75.12,73.65,74.55,16386
2024-01-26,76.4,77.11,74.52,75.47,31640
2024-01-27,77.02,77.17,76.1,76.96,44932
2024-01-28,76.5,77.21,75.52,76.37,43316
2024-01-29,77.27,77.71,76.7,77.28,48501
2024-01-30,76.0,76.1,74.68,75.44,23137
2024-01-31,74.62,75.41,74.54,75.1,20174
2024-02-01,74.8,75.6,74.41,75.24,23697
2024-02-02,76.75,77.53,75.9,76.51,46443
2024-02-03,78.4,78.78,76.59,77.4,12674
2024-02-04,78.97,79.88,77.48,78.39,29432
2024-02-05,78.9,79.79,77.91,78.83,13411
2024-02-06,79.68,80.58,78.91,80.45,22406
2024-02-07,79.49,80.51,79.13,80.32,37995
2024-02-08,81.98,82.82,81.28,82.15,28812
2024-02-09,83.78,84.6,82.18,82.82,36962
2024-02-10,84.47,84.83,83.63,84.31,25391
2024-02-11,86.49,87.12,85.88,86.73,48242
2024-02-12,85.62,87.24,85.59,86.32,23623
2024-02-13,87.63,88.19,86.66,87.86,10354
2024-02-14,90.1,90.39,88.82,89.21,24211
2024-02-15,91.05,91.24,89.7,90.65,40330
2024-02-16,91.26,91.89,90.93,91.82,25484
2024-02-17,93.07,94.32,92.56,93.37,25609
2024-02-18,93.73,94.87,92.85,94.33,38520
2024-02-19,95.65,95.93,95.51,95.89,49197
2024-02-20,96.69,96.85,95.22,96.21,15252
2024-02-21,96.32,97.56,96.23,96.66,46440
2024-02-22,99.19,100.07,98.43,98.94,32164
2024-02-23,97.53,98.61,97.25,98.5,45652
2024-02-24,97.47,98.64,97.07,98.07,21866
2024-02-25,97.59,98.25,97.4,98.0,38290
2024-02-26,100.32,100.86,98.9,99.75,46572
2024-02-27,101.31,102.17,100.78,102.06,26155
2024-02-28,101.67,102.99,101.58,102.44,22341
2024-02-29,104.95,105.39,104.14,104.16,20075
2024-03-01,106.07,106.97,105.92,105.94,17988
2024-03-02,107.31,107.97,106.81,107.57,14778
2024-03-03,110.01,110.68,109.12,109.78,13689
