Date,Open,High,Low,Close,Volume
2024-01-01,123.75,124.59,123.67,124.11,27059
2024-01-02,123.16,123.38,122.54,123.11,25126
2024-01-03,124.74,125.62,123.43,124.21,13163
2024-01-04,125.49,126.01,124.73,125.07,20020
2024-01-05,124.86,125.63,124.23,125.32,33368
2024-01-06,126.95,127.86,126.19,126.53,25711
2024-01-07,125.35,126.08,124.59,124.67,17472
2024-01-08,126.16,127.1,125.35,125.91,39580
2024-01-09,127.52,128.0,126.68,127.66,23954
2024-01-10,127.12,127.96,126.52,126.58,12601
2024-01-11,127.21,128.0,125.69,126.25,49203
2024-01-12,125.34,125.77,123.91,124.47,48108
2024-01-13,125.25,125.47,123.72,124.35,32339
2024-01-14,123.11,123.46,122.66,122.71,10703
2024-01-15,123.6,124.61,123.4,124.3,23763
2024-01-16,125.09,125.73,124.14,124.21,22692
2024-01-17,122.5,123.54,122.39,122.8,25612
2024-01-18,122.16,123.11,122.09,122.12,35145
2024-01-19,121.66,121.79,121.26,121.7,44336
2024-01-20,120.6,121.53,119.69,121.02,21565
2024-01-21,121.54,121.84,121.2,121.54,39634
2024-01-22,121.41,121.91,120.51,121.91,48836
2024-01-23,124.03,124.51,122.37,123.37,18618
2024-01-24,124.21,125.28,123.56,125.05,22572
2024-01-25,126.92,127.63,125.89,126.49,47625
2024-01-26,126.58,126.83,125.06,125.93,24244
2024-01-27,125.38,125.9,124.23,125.05,39943
2024-01-28,126.13,126.48,124.53,125.27,29727
2024-01-29,125.08,125.72,124.12,124.71,11138
2024-01-30,123.04,124.24,122.77,123.56,47914
2024-01-31,122.74,123.83,122.22,123.08,47171
2024-02-01,121.44,123.05,121.26,122.42,48450
2024-02-02,124.72,124.87,123.2,123.76,10922
2024-02-03,125.79,126.39,124.12,124.97,37380
2024-02-04,123.79,124.24,123.72,124.2,17768
2024-02-05,125.24,126.15,125.09,126.12,11531
2024-02-06,126.8,127.68,125.85,127.53,21475
2024-02-07,124.99,125.85,124.31,125.79,33563
2024-02-08,127.1,128.67,126.43,127.7,38522
2024-02-09,129.26,130.08,128.01,128.89,17848
2024-02-10,130.69,131.52,130.03,130.74,30360
2024-02-11,129.19,129.47,128.84,129.28,47637
2024-02-12,127.79,128.3,126.17,126.87,27043
2024-02-13,124.34,125.26,124.05,124.75,23761
2024-02-14,122.97,124.16,122.38,123.84,45237
2024-02-15,120.8,122.45,120.31,121.65,32112
2024-02-16,121.86,122.66,120.64,121.58,28017
2024-02-17,120.04,120.32,118.77,119.43,40766
2024-02-18,120.21,121.0,119.59,119.71,15996
2024-02-19,118.71,119.42,117.25,117.88,17643
2024-02-20,116.26,117.2,116.02,116.47,26771
2024-02-21,116.07,116.88,115.43,116.71,19874
2024-02-22,116.19,117.37,115.56,116.95,26819
2024-02-23,114.48,115.98,114.46,115.31,10967
2024-02-24,113.62,114.45,112.07,113.06,29131
2024-02-25,111.75,113.04,111.34,112.54,10682
2024-02-26,111.58,112.36,111.03,112.31,22081
2024-02-27,109.78,111.01,109.17,110.3,33555
2024-02-28,110.73,111.7,109.97,110.54,32335
2024-02-29,108.52,109.24,107.92,108.54,27683
2024-03-01,108.01,108.3,106.96,107.16,25660
2024-03-02,106.46,106.5,105.43,106.14,23852
2024-03-03,104.72,106.0,103.93,105.46,21784
