Date,Open,High,Low,Close,Volume
2024-01-01,116.81,118.45,115.84,117.8,32131
2024-01-02,118.15,118.42,117.19,117.22,20558
2024-01-03,118.53,118.63,118.12,118.59,25553
2024-01-04,116.7,117.95,116.55,117.57,47830
2024-01-05,117.22,118.59,116.54,118.12,13716
2024-01-06,115.74,117.27,115.7,116.51,34865
2024-01-07,117.37,117.94,116.3,117.11,35488
2024-01-08,115.3,117.02,114.39,116.03,32943
2024-01-09,116.32,116.5,115.72,115.94,36886
2024-01-10,117.09,117.9,115.44,116.1,22895
2024-01-11,115.16,116.33,115.14,115.66,28509
2024-01-12,117.07,117.3,115.83,116.22,28552
2024-01-13,117.61,118.22,116.26,116.64,44878
2024-01-14,116.09,116.1,115.19,115.6,35359
2024-01-15,113.7,114.14,112.94,113.94,24075
2024-01-16,111.64,112.94,111.4,112.32,47549
2024-01-17,114.73,115.18,113.46,114.16,36147
2024-01-18,112.8,113.61,112.34,112.4,17857
2024-01-19,113.37,113.42,112.21,112.67,24844
2024-01-20,111.61,112.26,110.33,110.68,22401
2024-01-21,111.52,111.69,111.1,111.48,39459
2024-01-22,113.42,114.19,112.28,112.64,39952
2024-01-23,112.87,113.41,112.42,112.47,40966
2024-01-24,112.65,113.23,111.67,112.6,22666
2024-01-25,111.75,112.3,111.52,111.69,28465
2024-01-26,113.91,114.25,112.49,113.27,13623
2024-01-27,110.53,112.51,110.17,111.52,17677
2024-01-28,109.08,109.99,108.41,109.68,44964
2024-01-29,110.56,111.15,109.59,110.42,42437
2024-01-30,111.14,111.99,110.47,111.59,31027
2024-01-31,111.93,112.53,111.66,111.87,32685
2024-02-01,113.16,114.13,112.33,112.59,18695
2024-02-02,110.67,111.76,110.02,110.81,34604
2024-02-03,109.53,109.95,109.25,109.38,40145
2024-02-04,108.62,108.73,107.74,108.03,16542
2024-02-05,109.29,109.64,108.07,108.7,31833
2024-02-06,107.45,108.5,107.19,107.59,18927
2024-02-07,106.36,106.94,105.63,105.66,39882
2024-02-08,104.98,106.05,104.42,105.51,32630
2024-02-09,105.73,105.75,104.89,105.75,40470
2024-02-10,105.65,106.52,105.15,105.37,26063
2024-02-11,105.48,105.97,104.29,104.64,43219
2024-02-12,104.57,104.79,104.06,104.38,22060
2024-02-13,102.78,103.41,101.69,102.31,33063
2024-02-14,102.61,102.95,102.37,102.59,15066
2024-02-15,102.06,103.49,101.72,102.54,13100
2024-02-16,102.31,103.23,102.11,102.64,42499
2024-02-17,101.69,102.91,100.74,102.3,22247
2024-02-18,101.58,101.96,101.52,101.55,43166
2024-02-19,101.05,101.6,100.35,100.57,39076
2024-02-20,101.05,101.42,100.74,100.91,20520
2024-02-21,100.06,100.98,99.07,99.17,36558
2024-02-22,98.23,98.52,96.72,97.4,38932
2024-02-23,94.95,95.56,94.09,95.52,22458
2024-02-24,95.19,96.27,94.4,95.99,11224
2024-02-25,95.45,96.98,94.74,96.19,43059
2024-02-26,94.73,95.95,94.27,95.13,16042
2024-02-27,92.65,94.11,92.6,93.28,17337
2024-02-28,93.38,94.13,92.28,93.17,16305
2024-02-29,90.96,91.57,89.89,90.8,13587
2024-03-01,91.83,92.65,90.22,91.02,12406
2024-03-02,90.37,90.92,88.94,89.74,9544
2024-03-03,89.47,89.78,88.73,89.76,6229
