Date,Open,High,Low,Close,Volume
2024-01-01,65.03,66.62,64.55,65.81,30836
2024-01-02,66.03,66.07,64.51,65.35,38910
2024-01-03,63.96,64.94,62.98,63.36,11048
2024-01-04,62.2,62.41,61.36,61.43,34964
2024-01-05,62.36,62.46,60.85,61.75,32813
2024-01-06,62.62,63.57,61.97,62.95,19094
2024-01-07,62.86,63.21,61.68,62.57,16574
2024-01-08,64.17,64.19,63.52,63.54,25563
2024-01-09,64.78,64.81,63.03,63.82,43959
2024-01-10,63.45,64.51,63.14,64.36,21305
2024-01-11,66.47,67.29,64.99,65.64,49089
2024-01-12,63.69,64.63,62.93,64.59,19303
2024-01-13,64.27,65.12,63.68,63.87,27056
2024-01-14,65.72,66.6,64.1,64.89,37418
2024-01-15,64.16,64.41,63.25,64.14,21768
2024-01-16,66.14,66.21,64.88,65.49,20400
2024-01-17,64.69,64.84,63.01,63.7,23931
2024-01-18,65.6,66.4,64.49,64.78,17058
2024-01-19,65.56,66.65,65.15,66.5,45986
2024-01-20,64.64,65.27,64.43,64.51,49520
2024-01-21,63.62,63.98,63.32,63.7,13600
2024-01-22,63.41,64.08,62.03,62.46,41230
2024-01-23,62.55,62.93,61.46,61.75,40838
2024-01-24,59.81,61.42,59.21,60.49,11620
2024-01-25,62.03,62.97,61.41,62.11,41475
2024-01-26,62.68,63.97,61.69,63.27,30324
2024-01-27,63.54,64.51,62.25,62.65,47368
2024-01-28,64.46,64.65,63.72,64.1,29553
2024-01-29,62.12,63.06,61.41,62.21,15348
2024-01-30,63.82,64.45,63.7,63.88,11925
2024-01-31,63.08,63.64,62.09,62.59,20870
2024-02-01,60.37,61.58,59.82,61.27,34144
2024-02-02,59.15,60.31,58.43,59.58,31562
2024-02-03,59.56,59.7,58.66,59.18,22620
2024-02-04,58.91,59.62,58.16,59.13,25801
2024-02-05,58.96,60.0,58.32,59.34,10517
2024-02-06,61.4,61.68,60.55,60.58,27437
2024-02-07,60.9,61.75,59.89,60.27,33387
2024-02-08,60.73,61.32,59.52,60.44,42490
2024-02-09,59.07,60.07,58.5,59.87,49573
2024-02-10,61.83,62.31,60.09,60.94,46373
2024-02-11,61.32,62.29,60.86,61.34,11749
2024-02-12,63.4,64.09,63.3,63.33,42903
2024-02-13,64.65,65.45,63.75,64.45,32093
2024-02-14,66.84,67.48,66.61,66.8,49525
2024-02-15,68.29,68.66,67.03,67.33,21958
2024-02-16,68.49,69.95,68.42,69.28,36977
2024-02-17,69.66,70.57,69.43,69.7,42172
2024-02-18,69.5,70.4,68.82,69.51,23306
2024-02-19,72.74,73.11,71.33,71.78,44616
2024-02-20,72.34,73.14,70.52,71.41,39548
2024-02-21,71.01,71.18,70.5,71.16,32157
2024-02-22,72.77,74.16,72.45,73.51,27471
2024-02-23,74.89,75.83,73.5,73.98,21463
2024-02-24,75.55,75.9,75.18,75.64,37496
2024-02-25,78.5,78.5,77.31,77.63,32352
2024-02-26,76.7,78.0,75.77,77.46,11038
2024-02-27,80.05,80.81,79.01,79.42,39336
2024-02-28,79.39,80.05,78.77,79.36,41627
2024-02-29,78.88,79.96,78.04,79.64,42690
2024-03-01,81.79,82.14,81.39,81.6,46194
2024-03-02,80.64,81.47,80.08,81.19,49980
2024-03-03,83.67,84.43,82.15,82.7,51135
