Date,Open,High,Low,Close,Volume
2024-01-01,98.56,99.54,97.7,98.46,35849
2024-01-02,98.25,98.29,98.02,98.26,24152
2024-01-03,100.39,100.93,99.14,100.13,41932
2024-01-04,101.12,102.42,100.98,101.91,32723
2024-01-05,102.92,103.3,102.7,103.02,18936
2024-01-06,104.73,104.82,103.29,103.94,43852
2024-01-07,104.86,105.05,103.36,104.18,25209
2024-01-08,105.5,105.84,105.28,105.58,17333
2024-01-09,106.88,107.44,106.47,107.03,37145
2024-01-10,105.91,107.16,105.57,106.85,42150
2024-01-11,107.18,107.28,106.1,106.42,23852
2024-01-12,106.49,107.47,105.76,107.13,27639
2024-01-13,107.56,107.58,107.13,107.34,12011
2024-01-14,109.76,110.34,109.03,109.18,48951
2024-01-15,108.0,109.17,107.95,108.88,26232
2024-01-16,110.08,110.77,108.87,109.46,22895
2024-01-17,108.47,108.5,107.5,108.32,25321
2024-01-18,110.7,111.55,109.27,109.89,39240
2024-01-19,109.42,110.23,108.51,108.68,31587
2024-01-20,107.6,109.08,106.69,108.22,38882
2024-01-21,110.33,110.68,109.2,110.03,39971
2024-01-22,112.33,112.47,111.1,111.51,23982
2024-01-23,110.75,110.86,109.83,109.95,12135
2024-01-24,109.51,110.29,109.06,110.18,32964
2024-01-25,107.95,109.04,107.22,108.6,30271
2024-01-26,106.98,107.92,106.82,106.83,48466
2024-01-27,106.86,107.22,106.22,106.69,16609
2024-01-28,106.88,107.33,105.73,106.49,31913
2024-01-29,107.98,108.38,106.35,107.14,26131
2024-01-30,109.59,109.68,108.74,108.87,29223
2024-01-31,108.99,109.64,107.52,108.4,49254
2024-02-01,110.74,110.86,109.88,110.02,45717
2024-02-02,109.22,110.18,108.44,110.0,37697
2024-02-03,110.86,111.81,110.23,111.56,37044
2024-02-04,108.9,110.05,108.3,109.69,29931
2024-02-05,107.67,108.12,107.09,107.74,46991
2024-02-06,108.01,108.15,106.34,107.09,35976
2024-02-07,107.29,108.09,106.33,106.79,40064
2024-02-08,105.5,106.79,104.86,105.91,32015
2024-02-09,104.11,104.49,104.01,104.49,37586
2024-02-10,107.28,107.32,105.83,106.34,34074
2024-02-11,103.59,104.58,102.78,103.89,35279
2024-02-12,102.72,103.23,101.41,101.74,18115
2024-02-13,99.63,99.7,98.65,99.6,28342
2024-02-14,97.17,98.76,96.23,98.17,44087
2024-02-15,98.39,99.3,98.17,98.59,34510
2024-02-16,95.28,96.28,94.9,96.15,46325
2024-02-17,93.73,93.77,93.47,93.75,32146
2024-02-18,94.22,94.86,92.47,93.4,29126
2024-02-19,92.83,93.78,91.91,92.61,49639
2024-02-20,91.48,92.16,90.65,91.36,44964
2024-02-21,88.37,89.18,87.65,88.9,41123
2024-02-22,87.5,88.19,86.81,87.34,44089
2024-02-23,87.4,88.38,86.11,86.49,13563
2024-02-24,86.38,86.67,86.0,86.57,39890
2024-02-25,85.57,86.8,85.37,85.98,29263
2024-02-26,83.85,84.57,82.78,83.67,30699
2024-02-27,83.7,84.08,83.38,83.82,10459
2024-02-28,82.73,83.82,81.95,83.53,9323
2024-02-29,83.68,83.72,82.35,83.26,7193
2024-03-01,80.9,81.39,80.78,81.18,4123
2024-03-02,80.61,80.83,79.47,80.41,2246
2024-03-03,80.44,80.67,80.03,80.16,578
