Date,Open,High,Low,Close,Volume
2024-01-01,128.77,129.59,127.79,128.41,30701
2024-01-02,129.17,129.95,127.44,128.42,14387
2024-01-03,129.51,129.58,129.16,129.46,27057
2024-01-04,129.3,130.13,128.26,128.56,19988
2024-01-05,126.4,126.95,126.22,126.73,32022
2024-01-06,129.12,129.58,127.27,128.17,18396
2024-01-07,127.13,127.49,125.84,126.52,43904
2024-01-08,127.68,128.59,126.97,127.34,37567
2024-01-09,129.26,129.97,128.49,129.17,21004
2024-01-10,128.13,129.34,127.97,128.79,39268
2024-01-11,127.1,127.84,126.63,127.6,11273
2024-01-12,127.17,128.18,126.25,128.12,22454
2024-01-13,126.74,127.63,126.53,127.41,38640
2024-01-14,127.92,129.32,127.41,128.73,31044
2024-01-15,126.92,127.32,126.92,127.01,33814
2024-01-16,124.47,125.88,124.39,125.4,34260
2024-01-17,127.3,128.28,126.79,126.8,47113
2024-01-18,128.55,128.81,126.65,127.64,45349
2024-01-19,127.99,128.98,127.7,128.5,15804
2024-01-20,127.53,127.91,127.14,127.74,32687
2024-01-21,127.42,128.28,126.68,127.26,22854
2024-01-22,124.82,126.25,124.34,125.39,13944
2024-01-23,122.97,124.29,122.14,123.62,31307
2024-01-24,124.87,125.03,123.83,124.13,43898
2024-01-25,122.98,123.27,122.06,122.47,14583
2024-01-26,122.88,123.14,121.22,121.99,33442
2024-01-27,122.27,123.19,122.27,122.47,20693
2024-01-28,122.07,123.0,121.47,121.92,42927
2024-01-29,121.8,122.65,120.96,121.51,15131
2024-01-30,118.97,119.93,118.85,119.51,48551
2024-01-31,120.9,121.39,120.4,120.57,38286
2024-02-01,120.08,120.63,118.99,119.47,25642
2024-02-02,120.11,120.88,119.7,120.39,45147
2024-02-03,118.72,119.23,117.84,119.23,38281
2024-02-04,118.96,119.07,118.27,118.86,22727
2024-02-05,118.28,118.34,116.42,117.34,42964
2024-02-06,117.6,118.68,117.07,118.05,39146
2024-02-07,117.37,118.76,116.91,118.02,12570
2024-02-08,117.09,118.26,116.25,117.91,28369
2024-02-09,116.74,118.17,116.5,117.34,41733
2024-02-10,115.99,117.61,115.45,116.96,43905
2024-02-11,117.49,117.6,116.87,117.1,41602
2024-02-12,117.45,118.22,116.58,117.64,14330
2024-02-13,116.65,118.28,116.33,117.43,25696
2024-02-14,118.63,119.27,117.11,118.1,34666
2024-02-15,119.51,120.17,119.49,119.7,32140
2024-02-16,120.95,122.37,120.28,121.61,30418
2024-02-17,122.62,123.47,121.91,123.38,11691
2024-02-18,123.8,124.38,123.68,123.85,22859
2024-02-19,125.92,126.0,124.4,124.94,30572
2024-02-20,126.79,127.02,125.79,127.0,24018
2024-02-21,127.31,128.09,126.42,126.51,12996
2024-02-22,128.26,128.53,127.39,127.89,18023
2024-02-23,130.43,130.88,129.42,129.8,38350
2024-02-24,130.41,131.63,129.91,131.14,35724
2024-02-25,131.11,131.62,129.79,130.77,37212
2024-02-26,133.41,133.67,132.4,132.86,12782
2024-02-27,134.44,135.19,133.63,133.99,22719
2024-02-28,132.96,133.84,132.72,133.63,20408
2024-02-29,134.53,135.03,133.8,133.92,17513
2024-03-01,135.01,135.73,134.62,135.48,15121
2024-03-02,135.63,136.0,134.66,135.06,13804
2024-03-03,135.94,137.0,135.7,136.06,10597
