Date,Open,High,Low,Close,Volume
2024-01-01,97.42,98.26,96.53,97.56,15992
2024-01-02,95.63,96.44,94.95,95.56,36945
2024-01-03,94.95,95.54,94.4,94.94,32313
2024-01-04,93.22,93.92,92.9,93.68,43285
2024-01-05,96.06,96.76,94.92,95.1,34469
2024-01-06,93.66,94.14,93.19,93.87,43787
2024-01-07,95.49,95.69,95.13,95.33,41550
2024-01-08,97.07,97.58,96.59,97.05,23439
2024-01-09,96.28,97.21,95.15,95.35,21221
2024-01-10,96.33,96.95,95.74,96.62,35427
2024-01-11,96.34,96.73,95.27,96.08,40904
2024-01-12,95.0,96.02,94.21,95.46,17454
2024-01-13,95.27,96.18,94.41,95.53,28566
2024-01-14,93.27,94.52,92.65,93.64,32706
2024-01-15,93.75,94.8,92.85,93.89,29276
2024-01-16,95.87,96.02,94.96,95.19,18996
2024-01-17,93.31,94.66,92.94,93.78,47040
2024-01-18,93.45,94.6,92.53,94.17,34506
2024-01-19,93.7,94.04,92.99,93.26,32051
2024-01-20,93.91,94.57,93.72,93.87,36344
2024-01-21,94.74,95.56,92.95,93.78,49693
2024-01-22,93.3,93.32,92.42,92.68,45119
2024-01-23,91.01,91.47,90.85,91.27,31548
2024-01-24,89.57,89.93,88.94,89.88,38109
2024-01-25,90.55,91.59,89.56,90.9,45513
2024-01-26,93.19,93.96,92.12,92.36,13114
2024-01-27,93.09,93.64,92.8,93.32,14478
2024-01-28,91.73,92.43,91.0,92.13,25521
2024-01-29,91.23,91.66,89.83,90.55,27622
2024-01-30,91.2,91.59,90.89,91.52,38186
2024-01-31,91.06,91.2,89.68,90.51,39611
2024-02-01,91.61,92.73,91.09,91.83,13883
2024-02-02,94.37,94.7,93.55,93.56,24478
2024-02-03,93.26,94.15,92.57,92.72,40460
2024-02-04,91.54,92.56,90.88,92.5,33833
2024-02-05,92.69,93.97,92.26,93.2,17544
2024-02-06,93.79,94.3,92.81,93.98,31599
2024-02-07,91.75,92.39,91.7,92.09,23771
2024-02-08,89.62,90.8,89.1,90.46,36585
2024-02-09,90.14,91.11,89.18,89.2,23488
2024-02-10,89.22,90.56,88.4,89.86,19290
2024-02-11,91.25,91.92,90.3,91.32,46683
2024-02-12,91.58,91.58,91.19,91.25,49975
2024-02-13,92.56,93.53,91.99,92.4,32653
2024-02-14,93.96,94.68,93.46,94.22,45202
2024-02-15,94.68,94.94,93.35,94.08,10646
2024-02-16,94.49,94.57,94.31,94.47,27216
2024-02-17,96.42,97.21,95.07,95.92,45726
2024-02-18,96.55,97.14,95.98,96.98,22649
2024-02-19,98.6,99.05,98.27,98.91,19598
2024-02-20,100.24,101.18,99.04,99.79,43800
2024-02-21,102.57,102.78,101.57,102.22,12247
2024-02-22,103.04,104.47,102.61,103.86,13933
2024-02-23,106.72,107.6,105.63,106.06,33550
2024-02-24,108.05,108.67,106.9,107.49,19018
2024-02-25,109.68,110.36,108.73,108.73,23022
2024-02-26,108.7,109.26,108.18,108.35,44523
2024-02-27,107.9,108.24,107.58,108.14,43188
2024-02-28,107.3,108.95,106.35,108.22,45889
2024-02-29,110.45,111.15,109.93,110.67,48258
2024-03-01,110.22,111.8,109.28,111.17,51278
2024-03-02,111.9,112.5,111.5,111.57,52516
2024-03-03,112.62,112.82,111.55,112.3,55592
