Date,Open,High,Low,Close,Volume
2024-01-01,149.27,149.59,149.02,149.21,26891
2024-01-02,150.78,151.32,149.85,151.01,31945
2024-01-03,151.91,152.85,150.69,151.14,37934
2024-01-04,152.65,153.0,152.17,152.88,33671
2024-01-05,152.48,153.13,151.1,152.09,32476
2024-01-06,150.76,150.82,150.51,150.73,26616
2024-01-07,152.29,152.39,150.92,151.67,32722
2024-01-08,150.24,150.34,150.06,150.31,39173
2024-01-09,151.86,152.62,150.87,152.18,33589
2024-01-10,151.8,152.28,150.95,151.56,36297
2024-01-11,152.01,152.43,150.71,151.42,47124
2024-01-12,151.45,151.69,150.46,151.48,45237
2024-01-13,153.19,153.29,152.31,153.28,43178
2024-01-14,150.8,151.6,150.38,151.51,20420
2024-01-15,154.37,154.79,153.23,153.41,46659
2024-01-16,151.45,152.42,151.14,152.17,10006
2024-01-17,152.74,153.59,151.86,152.33,10276
2024-01-18,153.88,154.05,153.3,153.6,30679
2024-01-19,154.75,155.7,154.74,154.88,12149
2024-01-20,155.06,155.48,154.44,155.05,35025
2024-01-21,152.65,154.14,152.26,153.63,38832
2024-01-22,154.94,156.05,154.14,155.08,47683
2024-01-23,152.81,154.28,152.57,153.29,41976
2024-01-24,152.2,152.83,152.14,152.79,28319
2024-01-25,151.3,152.2,150.46,151.57,12238
2024-01-26,152.9,153.72,151.72,152.56,13281
2024-01-27,151.57,152.85,151.3,151.92,10423
2024-01-28,151.68,152.33,150.59,150.72,17283
2024-01-29,149.37,149.75,148.72,149.56,45962
2024-01-30,149.57,150.84,148.6,149.94,29856
2024-01-31,148.96,149.79,147.54,148.3,25610
2024-02-01,149.29,150.22,148.51,149.52,14828
2024-02-02,151.4,152.18,151.08,151.26,31826
2024-02-03,151.75,152.43,150.56,150.99,30997
2024-02-04,152.42,152.55,151.2,151.81,49236
2024-02-05,153.63,154.4,152.76,153.14,15661
2024-02-06,152.77,153.05,151.48,152.41,21933
2024-02-07,151.4,151.89,150.65,151.78,16216
2024-02-08,150.87,150.98,149.1,149.91,30928
2024-02-09,150.32,151.23,149.31,149.55,13355
2024-02-10,150.31,151.26,149.88,149.9,43578
2024-02-11,147.79,148.46,147.73,148.18,35394
2024-02-12,148.75,149.59,148.33,148.38,22459
2024-02-13,149.14,150.08,147.69,148.37,33372
2024-02-14,147.77,148.15,146.99,147.98,19595
2024-02-15,146.56,147.84,146.18,147.23,47252
2024-02-16,144.97,145.44,144.62,145.32,35645
2024-02-17,144.73,145.57,144.16,145.41,21002
2024-02-18,143.09,144.95,142.99,144.05,15622
2024-02-19,142.93,143.73,141.5,142.43,42845
2024-02-20,143.1,143.43,142.15,142.42,22602
2024-02-21,142.01,142.88,141.72,142.39,47075
2024-02-22,140.76,141.04,139.83,140.43,11155
2024-02-23,140.47,140.9,139.76,140.26,46644
2024-02-24,140.35,141.21,139.34,139.47,10709
2024-02-25,136.7,137.31,136.32,137.11,33684
2024-02-26,134.88,135.69,133.9,134.71,48188
2024-02-27,132.26,133.31,131.62,132.57,36603
2024-02-28,131.0,131.77,129.52,130.24,33614
2024-02-29,130.0,130.57,129.66,130.42,31694
2024-03-01,127.8,128.79,127.18,128.01,28386
2024-03-02,126.94,127.08,126.24,126.43,24900
2024-03-03,126.67,126.82,125.76,126.63,23377
