Date,Open,High,Low,Close,Volume
2024-01-01,104.17,105.43,103.87,104.46,17357
2024-01-02,103.48,104.6,102.85,104.41,27828
2024-01-03,104.71,105.4,103.34,104.16,10646
2024-01-04,104.67,105.86,104.45,105.63,40965
2024-01-05,106.04,107.38,105.47,106.62,19923
2024-01-06,107.43,108.52,106.71,107.8,12647
2024-01-07,109.32,110.72,108.59,109.76,30852
2024-01-08,110.17,111.69,109.74,111.02,41811
2024-01-09,110.29,110.89,109.71,109.8,20510
2024-01-10,109.18,109.99,108.53,108.64,23072
2024-01-11,110.16,111.06,109.05,109.91,22254
2024-01-12,109.26,109.71,108.11,108.42,34693
2024-01-13,108.3,109.89,107.62,109.05,22202
2024-01-14,108.77,109.19,107.88,108.01,26554
2024-01-15,106.15,106.37,105.16,106.02,24831
2024-01-16,103.99,105.17,103.05,104.83,40271
2024-01-17,106.02,106.69,104.66,105.34,44146
2024-01-18,104.55,106.28,103.64,105.29,45302
2024-01-19,104.67,105.28,103.94,104.12,44348
2024-01-20,105.62,105.93,104.79,104.88,16722
2024-01-21,104.5,105.94,104.25,105.06,20908
2024-01-22,107.22,107.9,106.31,106.72,46327
2024-01-23,105.52,105.53,105.03,105.23,19435
2024-01-24,105.82,107.71,105.3,106.75,12837
2024-01-25,105.28,106.76,105.14,106.08,39767
2024-01-26,104.19,105.68,103.69,104.71,39043
2024-01-27,105.63,106.53,104.64,105.4,41829
2024-01-28,106.45,106.48,105.69,105.88,27420
2024-01-29,103.68,104.86,103.53,104.08,25627
2024-01-30,105.61,106.5,105.23,105.86,46539
2024-01-31,105.18,106.84,104.68,105.99,21047
2024-02-01,105.42,105.99,105.18,105.58,46733
2024-02-02,103.56,104.39,103.29,104.08,13348
2024-02-03,101.63,102.63,100.95,102.31,25110
2024-02-04,104.38,104.72,103.36,103.56,42309
2024-02-05,103.46,104.24,102.77,103.0,14433
2024-02-06,101.66,103.3,101.24,102.66,33303
2024-02-07,104.26,104.68,102.91,103.67,45198
2024-02-08,103.64,103.77,102.25,102.91,29928
2024-02-09,104.82,105.59,103.47,104.17,21841
2024-02-10,104.12,105.08,102.81,103.34,34766
2024-02-11,104.77,105.29,104.26,104.7,22312
2024-02-12,106.36,108.04,105.76,107.19,28741
2024-02-13,108.6,109.34,107.05,107.87,40128
2024-02-14,106.87,107.98,105.98,107.64,41053
2024-02-15,109.6,110.21,108.72,109.23,25935
2024-02-16,110.98,111.57,110.24,110.66,13923
2024-02-17,111.57,112.73,111.06,112.24,41211
2024-02-18,114.12,114.47,113.84,114.31,28340
2024-02-19,116.25,116.64,115.63,115.74,24903
2024-02-20,115.07,116.4,114.62,115.5,26293
2024-02-21,116.02,116.13,115.38,115.76,12921
2024-02-22,117.55,117.86,116.92,117.27,44392
2024-02-23,118.14,118.81,117.98,118.11,12513
2024-02-24,119.39,121.13,118.68,120.3,43833
2024-02-25,119.6,120.43,118.88,120.31,27362
2024-02-26,119.91,120.76,119.88,120.22,21169
2024-02-27,120.21,120.9,119.93,120.65,21535
2024-02-28,121.78,122.12,121.22,121.66,23305
2024-02-29,122.32,122.85,121.94,122.11,27774
2024-03-01,124.79,125.28,123.44,123.96,31967
2024-03-02,127.29,127.62,125.49,126.41,35405
2024-03-03,126.85,127.98,126.56,127.1,37588
