Date,Open,High,Low,Close,Volume
2024-01-01,65.47,66.4,63.65,64.62,43472
2024-01-02,66.23,67.09,65.86,65.88,18393
2024-01-03,65.45,66.39,64.9,66.27,15429
2024-01-04,67.13,68.85,67.03,67.99,38912
2024-01-05,67.42,67.74,66.05,66.89,25478
2024-01-06,68.15,68.69,67.79,68.58,43269
2024-01-07,69.87,70.17,69.21,69.56,26056
2024-01-08,69.66,69.75,69.18,69.66,25894
2024-01-09,69.41,69.82,68.21,69.0,13512
2024-01-10,68.86,69.17,67.69,68.37,47132
2024-01-11,68.18,68.66,67.82,68.47,30618
2024-01-12,67.23,67.53,66.57,67.18,29536
2024-01-13,68.02,68.23,67.49,67.71,31081
2024-01-14,68.06,68.78,66.7,67.22,39165
2024-01-15,66.55,67.11,65.88,67.11,27607
2024-01-16,67.89,68.83,66.13,67.13,48845
2024-01-17,68.27,69.12,66.61,67.6,29254
2024-01-18,68.06,68.17,66.76,67.3,37746
2024-01-19,66.05,67.92,65.4,66.96,41842
2024-01-20,64.89,66.24,63.95,65.29,19066
2024-01-21,65.58,67.47,65.27,66.48,29675
2024-01-22,65.53,66.01,64.19,65.03,49066
2024-01-23,64.07,64.12,62.86,63.75,12377
2024-01-24,64.83,66.21,63.89,65.7,38113
2024-01-25,63.0,64.05,62.61,63.88,19275
2024-01-26,62.15,63.02,61.54,62.25,34055
2024-01-27,62.27,63.59,61.6,62.91,14023
2024-01-28,63.62,64.9,63.01,64.53,22174
2024-01-29,65.29,65.96,64.83,65.62,24270
2024-01-30,66.55,67.1,65.77,66.63,28194
2024-01-31,65.62,66.71,64.67,66.35,20203
2024-02-01,67.19,67.49,67.05,67.32,15661
2024-02-02,66.67,68.16,65.85,67.49,15905
2024-02-03,64.91,66.7,64.64,65.77,45385
2024-02-04,66.42,67.74,66.13,67.33,35755
2024-02-05,67.31,68.16,66.5,67.82,46302
2024-02-06,66.23,66.92,65.52,66.38,33921
2024-02-07,66.92,68.27,66.02,67.76,12211
2024-02-08,69.64,70.08,68.89,69.46,44563
2024-02-09,68.55,69.61,67.92,68.86,34425
2024-02-10,69.96,70.89,69.23,69.47,24990
2024-02-11,69.79,70.74,69.4,70.4,42341
2024-02-12,72.35,73.34,72.06,72.77,13167
2024-02-13,72.65,73.17,71.95,72.9,41938
2024-02-14,72.31,74.1,71.82,73.16,36580
2024-02-15,71.95,73.53,71.32,72.69,12254
2024-02-16,74.81,75.14,73.81,74.07,47478
2024-02-17,76.04,76.58,75.19,76.42,30071
2024-02-18,76.49,76.64,75.06,76.0,34541
2024-02-19,77.24,78.0,76.02,76.83,21726
2024-02-20,77.3,78.15,75.67,76.55,35346
2024-02-21,78.88,79.4,77.89,78.87,45520
2024-02-22,79.08,79.27,78.7,79.11,17804
2024-02-23,81.22,81.96,79.63,80.43,37528
2024-02-24,82.04,82.83,80.71,81.36,37764
2024-02-25,81.96,82.89,81.73,82.4,12681
2024-02-26,83.3,83.84,82.91,83.15,47921
2024-02-27,86.04,86.6,84.78,85.37,17218
2024-02-28,86.78,87.81,86.71,86.99,14387
2024-02-29,89.36,89.86,88.88,89.35,10136
2024-03-01,91.45,91.72,90.3,90.53,6740
2024-03-02,91.72,92.31,91.32,91.81,5230
2024-03-03,91.72,92.04,91.41,91.68,1272
