Date,Open,High,Low,Close,Volume
2024-01-01,80.77,80.88,79.5,80.25,33051
2024-01-02,79.07,79.87,78.41,78.59,10388
2024-01-03,79.13,80.41,78.65,80.12,42101
2024-01-04,80.05,80.99,78.58,79.46,42883
2024-01-05,80.68,81.27,79.5,80.47,28464
2024-01-06,80.77,81.13,79.73,80.08,24286
2024-01-07,82.49,83.22,81.04,81.7,18501
2024-01-08,83.28,83.89,82.63,83.32,30983
2024-01-09,83.91,85.19,83.86,84.52,39746
2024-01-10,84.91,86.19,84.42,85.59,48666
2024-01-11,87.09,87.79,87.0,87.26,40846
2024-01-12,88.4,88.99,87.13,87.87,34830
2024-01-13,86.11,86.81,85.44,86.63,17937
2024-01-14,86.48,87.42,85.24,86.14,47155
2024-01-15,88.6,89.18,87.6,87.63,39945
2024-01-16,86.48,87.11,86.09,86.22,44564
2024-01-17,85.81,86.59,84.86,85.01,22640
2024-01-18,87.22,87.57,85.76,86.53,41243
2024-01-19,86.24,87.09,85.5,86.76,29170
2024-01-20,86.96,86.99,85.93,86.01,48930
2024-01-21,85.27,85.52,84.64,84.95,12092
2024-01-22,85.78,86.5,84.31,84.87,16737
2024-01-23,87.01,87.06,86.51,86.57,41127
2024-01-24,84.19,85.44,83.68,85.14,29328
2024-01-25,84.51,85.0,83.87,84.63,38678
2024-01-26,85.25,86.45,84.46,86.19,27207
2024-01-27,86.06,86.07,85.54,85.84,45463
2024-01-28,84.88,84.93,84.18,84.41,40797
2024-01-29,84.92,85.88,84.82,85.21,22951
2024-01-30,86.6,86.74,85.37,86.24,32721
2024-01-31,86.88,87.56,86.21,86.98,12997
2024-02-01,85.28,86.71,84.45,86.0,43780
2024-02-02,85.24,86.11,84.94,86.04,33243
2024-02-03,87.84,88.46,86.39,87.27,30057
2024-02-04,87.26,87.76,86.29,87.37,46119
2024-02-05,86.43,86.84,85.27,85.99,31556
2024-02-06,83.93,84.9,83.52,84.31,48202
2024-02-07,86.23,87.15,84.57,85.29,34750
2024-02-08,86.19,86.62,85.38,86.55,23295
2024-02-09,87.99,88.66,87.27,87.29,28846
2024-02-10,89.85,90.1,88.76,89.13,45886
2024-02-11,86.49,87.28,85.51,87.24,46516
2024-02-12,84.06,85.82,83.2,84.88,49328
2024-02-13,83.32,83.96,82.58,83.16,12597
2024-02-14,81.76,81.82,80.76,81.12,35976
2024-02-15,81.24,81.78,80.67,81.6,12120
2024-02-16,82.63,83.53,81.23,81.75,34941
2024-02-17,80.07,80.72,79.19,80.58,34191
2024-02-18,78.69,79.08,78.49,78.92,38122
2024-02-19,78.95,79.67,78.35,78.47,12621
2024-02-20,77.61,77.86,76.58,76.86,13154
2024-02-21,76.34,77.14,75.5,75.5,40035
2024-02-22,74.29,75.23,72.49,73.41,23767
2024-02-23,70.96,71.9,70.41,71.32,38209
2024-02-24,69.21,69.75,69.19,69.29,39835
2024-02-25,68.06,69.08,67.4,68.95,18942
2024-02-26,68.15,68.59,67.78,68.01,49295
2024-02-27,66.97,68.27,66.01,67.95,25997
2024-02-28,66.7,67.49,66.69,66.71,24512
2024-02-29,67.36,67.63,66.38,66.8,21096
2024-03-01,64.1,65.73,63.75,65.06,16666
2024-03-02,63.18,63.74,61.98,62.76,15484
2024-03-03,60.22,61.34,59.23,60.98,11001
