Date,Open,High,Low,Close,Volume
2024-01-01,96.83,98.14,96.75,97.36,29578
2024-01-02,95.57,96.1,95.41,95.79,32306
2024-01-03,97.72,98.23,96.2,96.72,47179
2024-01-04,95.69,96.0,94.69,95.14,43631
2024-01-05,94.96,95.62,94.11,94.21,45917
2024-01-06,94.63,95.02,94.1,94.99,49931
2024-01-07,93.69,95.07,93.51,94.59,22630
2024-01-08,92.9,93.73,92.47,93.22,28650
2024-01-09,94.17,94.8,93.7,94.53,14730
2024-01-10,96.18,96.94,95.38,95.84,26844
2024-01-11,93.58,95.01,93.16,94.14,49458
2024-01-12,94.51,94.89,93.63,94.76,25543
2024-01-13,97.04,97.06,95.3,96.11,20077
2024-01-14,95.44,96.02,94.58,95.01,17416
2024-01-15,95.92,96.21,95.55,95.69,23671
2024-01-16,97.97,98.62,96.81,97.11,30087
2024-01-17,97.24,98.01,97.1,97.45,14333
2024-01-18,94.57,96.01,94.0,95.45,30774
2024-01-19,93.44,94.8,93.06,94.36,49149
2024-01-20,93.08,94.44,92.49,93.51,46986
2024-01-21,92.85,94.51,92.35,93.56,29378
2024-01-22,95.32,95.4,95.04,95.28,45240
2024-01-23,95.91,97.31,95.81,96.37,13714
2024-01-24,94.73,94.93,94.53,94.83,10265
2024-01-25,94.33,95.45,93.62,94.54,30070
2024-01-26,95.25,96.13,94.41,95.73,41203
2024-01-27,97.23,97.71,96.51,96.9,26101
2024-01-28,95.36,95.89,94.98,95.16,21321
2024-01-29,94.38,95.42,93.52,95.28,49103
2024-01-30,95.47,95.8,95.26,95.27,29140
2024-01-31,95.12,96.03,94.77,94.94,23403
2024-02-01,95.59,96.24,94.92,96.06,46559
2024-02-02,98.17,98.52,97.45,97.59,44036
2024-02-03,95.98,96.75,95.24,96.6,18948
2024-02-04,98.72,99.09,97.55,98.31,30534
2024-02-05,98.2,99.07,97.75,98.83,20173
2024-02-06,100.06,100.74,99.37,100.5,33086
2024-02-07,99.27,100.0,98.67,99.16,32631
2024-02-08,99.01,100.01,97.92,98.2,30345
2024-02-09,96.87,98.39,96.24,97.7,31002
2024-02-10,99.41,100.16,98.45,99.33,23664
2024-02-11,101.23,101.67,101.21,101.38,43429
2024-02-12,102.09,102.72,101.95,102.4,15169
2024-02-13,103.89,104.07,103.71,104.03,23421
2024-02-14,104.47,104.88,103.56,103.78,19166
2024-02-15,104.73,105.05,103.77,104.18,33473
2024-02-16,104.61,104.69,103.46,103.99,41743
2024-02-17,106.61,107.07,105.79,105.89,35272
2024-02-18,105.33,106.41,104.91,105.59,24482
2024-02-19,107.26,107.49,106.66,107.06,26954
2024-02-20,108.76,109.59,108.18,108.67,12284
2024-02-21,108.73,109.02,107.85,108.49,21550
2024-02-22,109.81,109.96,109.18,109.45,38702
2024-02-23,109.55,110.16,108.57,109.0,22564
2024-02-24,110.57,111.12,109.95,111.08,14133
2024-02-25,112.28,113.41,112.04,112.64,27411
2024-02-26,114.09,114.74,113.6,114.31,42655
2024-02-27,114.45,116.0,113.97,115.07,34798
2024-02-28,115.87,116.61,115.14,115.23,30952
2024-02-29,117.22,118.68,117.04,117.7,26957
2024-03-01,119.85,120.03,119.29,119.55,24291
2024-03-02,121.33,122.0,120.96,121.86,20242
2024-03-03,122.03,122.4,122.02,122.38,15718
