Date,Open,High,Low,Close,Volume
2024-01-01,77.74,79.3,77.54,78.4,36665
2024-01-02,75.54,77.19,74.67,76.46,42667
2024-01-03,76.41,77.05,75.49,76.87,28527
2024-01-04,76.36,78.13,76.1,77.32,18581
2024-01-05,77.7,78.69,76.95,78.6,19965
2024-01-06,79.24,79.39,78.38,79.02,18548
2024-01-07,77.64,78.16,76.87,77.74,22548
2024-01-08,77.58,78.13,76.92,77.13,15522
2024-01-09,77.93,78.91,76.66,77.37,42945
2024-01-10,79.47,79.61,78.56,78.78,39527
2024-01-11,78.67,79.28,77.69,78.83,37337
2024-01-12,78.87,79.3,77.91,77.96,36680
2024-01-13,76.71,77.55,76.6,76.63,31668
2024-01-14,78.39,79.33,77.77,78.57,38844
2024-01-15,79.4,80.14,78.48,79.6,37827
2024-01-16,78.77,80.18,77.93,79.75,48264
2024-01-17,80.02,80.6,79.59,80.44,32878
2024-01-18,80.48,80.94,79.37,80.09,41782
2024-01-19,79.68,80.5,79.21,79.62,25533
2024-01-20,79.53,79.82,78.9,79.25,25819
2024-01-21,78.33,78.72,77.55,78.5,11080
2024-01-22,76.97,78.54,76.81,77.6,32370
2024-01-23,75.25,76.73,74.32,76.09,41884
2024-01-24,76.69,76.85,75.66,76.17,33574
2024-01-25,77.72,78.06,77.32,77.82,24375
2024-01-26,78.09,79.73,77.7,79.0,24084
2024-01-27,79.37,79.56,78.55,78.75,46071
2024-01-28,78.47,78.71,77.68,78.04,24351
2024-01-29,80.39,80.63,79.06,79.97,48263
2024-01-30,80.01,80.85,79.16,79.54,47512
2024-01-31,81.55,81.99,80.6,81.28,47263
2024-02-01,80.37,80.86,79.18,79.82,48937
2024-02-02,79.39,80.31,78.92,79.39,28390
2024-02-03,78.74,79.91,77.96,79.06,41330
2024-02-04,76.71,77.73,76.57,77.12,30375
2024-02-05,75.38,76.33,74.93,75.53,19195
2024-02-06,74.24,74.74,73.0,73.64,45006
2024-02-07,70.88,72.63,70.6,71.88,27637
2024-02-08,74.07,74.35,72.83,73.47,38909
2024-02-09,74.66,75.37,72.96,73.91,33418
2024-02-10,75.34,76.0,74.08,75.06,18671
2024-02-11,75.32,75.5,74.57,75.22,11459
2024-02-12,75.71,76.44,74.45,75.33,47738
2024-02-13,75.3,76.67,74.66,75.94,10675
2024-02-14,77.95,78.47,77.79,77.82,45246
2024-02-15,77.36,78.77,76.96,78.04,25986
2024-02-16,81.09,81.55,79.44,80.31,23912
2024-02-17,82.78,83.24,82.04,82.39,16586
2024-02-18,82.78,83.12,81.41,82.16,10106
2024-02-19,82.44,83.12,81.39,82.02,17198
2024-02-20,84.97,85.74,83.66,84.34,13216
2024-02-21,85.68,86.82,84.94,85.88,49965
2024-02-22,87.91,88.31,87.32,87.74,16183
2024-02-23,89.11,89.88,88.19,88.89,23881
2024-02-24,91.85,92.62,90.9,91.1,20653
2024-02-25,91.68,92.31,89.97,90.79,32251
2024-02-26,93.96,94.13,92.64,93.12,26551
2024-02-27,93.33,94.25,92.63,94.06,13480
2024-02-28,96.21,96.85,95.31,95.41,12389
2024-02-29,94.85,95.97,94.27,95.69,9457
2024-03-01,97.05,97.4,96.02,96.85,4746
2024-03-02,97.56,98.53,97.33,97.82,2326
2024-03-03,98.58,99.24,97.6,98.61,100
