Date,Open,High,Low,Close,Volume
2024-01-01,95.11,95.4,93.41,94.29,19405
2024-01-02,93.97,94.84,93.48,94.22,21601
2024-01-03,91.34,92.87,90.93,92.26,22334
2024-01-04,90.95,91.72,90.1,90.67,29548
2024-01-05,91.67,92.65,91.41,92.33,44009
2024-01-06,93.83,94.33,93.35,93.49,43151
2024-01-07,96.26,96.88,95.43,95.48,22589
2024-01-08,94.62,94.88,93.98,94.25,24655
2024-01-09,95.8,96.28,94.42,95.25,16077
2024-01-10,95.06,96.07,94.29,95.36,44548
2024-01-11,94.98,95.79,94.93,95.11,34967
2024-01-12,94.58,94.67,94.15,94.63,37037
2024-01-13,96.63,97.3,95.64,96.29,46654
2024-01-14,97.12,98.25,96.49,97.48,29499
2024-01-15,96.82,98.38,96.39,97.56,48566
2024-01-16,96.26,96.92,96.01,96.1,19033
2024-01-17,96.44,97.01,95.45,96.84,26909
2024-01-18,98.51,99.15,97.47,97.79,45901
2024-01-19,96.15,97.56,95.56,96.85,47358
2024-01-20,97.32,98.0,97.09,97.61,35459
2024-01-21,95.7,96.26,95.56,96.01,48963
2024-01-22,95.57,96.44,94.34,95.18,48762
2024-01-23,96.99,97.87,95.91,96.76,29203
2024-01-24,95.72,96.15,95.08,95.82,15896
2024-01-25,95.29,96.05,95.25,96.03,48496
2024-01-26,95.69,96.26,95.3,96.16,45460
2024-01-27,93.8,94.76,93.34,94.59,27633
2024-01-28,93.87,94.51,93.58,93.6,46577
2024-01-29,95.02,95.47,94.41,95.36,12381
2024-01-30,95.16,96.09,94.16,95.06,21491
2024-01-31,96.21,96.95,95.89,96.26,40444
2024-02-01,97.31,98.44,96.57,98.17,33984
2024-02-02,98.55,99.16,98.11,98.98,30642
2024-02-03,99.45,100.31,97.82,98.52,36916
2024-02-04,97.53,99.06,96.92,98.4,13990
2024-02-05,96.97,97.87,96.43,97.39,18272
2024-02-06,96.31,96.62,95.43,95.75,16710
2024-02-07,94.17,95.02,93.7,94.88,37001
2024-02-08,95.95,96.56,94.99,95.2,45308
2024-02-09,98.04,98.67,96.55,97.16,34595
2024-02-10,98.96,99.04,97.48,98.26,20446
2024-02-11,100.46,100.94,99.64,99.87,37146
2024-02-12,100.85,102.03,99.93,101.81,16550
2024-02-13,101.81,102.81,101.45,101.69,39816
2024-02-14,102.52,102.97,101.54,101.86,27738
2024-02-15,101.88,102.35,100.58,101.54,31303
2024-02-16,104.63,104.8,103.13,103.86,11968
2024-02-17,104.59,105.06,102.82,103.75,10041
2024-02-18,104.29,105.06,103.53,104.28,27094
2024-02-19,105.87,106.67,105.52,106.26,14175
2024-02-20,107.93,108.38,107.17,107.52,26806
2024-02-21,107.73,108.0,106.57,107.57,40990
2024-02-22,107.63,108.06,106.22,107.14,41781
2024-02-23,108.86,109.75,108.18,108.28,16978
2024-02-24,108.47,109.5,108.31,108.97,46334
2024-02-25,110.62,110.64,109.3,109.9,44371
2024-02-26,111.05,111.16,109.47,110.24,30792
2024-02-27,110.71,112.51,109.8,111.63,10756
2024-02-28,113.3,114.62,113.08,113.99,13033
2024-02-29,117.09,117.12,116.04,116.35,14570
2024-03-01,118.17,118.22,117.65,117.74,19089
2024-03-02,119.35,120.54,119.21,120.18,20689
2024-03-03,120.67,121.02,119.17,120.1,22162
