Date,Open,High,Low,Close,Volume
2024-01-01,80.23,81.03,78.76,79.62,16150
2024-01-02,80.04,80.46,79.34,80.01,10829
2024-01-03,78.52,79.49,77.83,79.04,17253
2024-01-04,78.38,78.95,77.05,77.42,10386
2024-01-05,76.0,76.69,74.59,75.55,23339
2024-01-06,75.82,76.53,75.09,76.38,25077
2024-01-07,74.45,75.68,73.47,75.33,23562
2024-01-08,74.73,74.86,73.56,73.97,14747
2024-01-09,74.13,74.48,73.82,73.9,39907
2024-01-10,71.4,72.48,71.39,72.28,13349
2024-01-11,73.47,74.14,72.08,72.9,30945
2024-01-12,73.09,73.22,72.61,72.62,47999
2024-01-13,72.77,73.06,72.34,72.99,24024
2024-01-14,72.08,72.33,70.51,71.14,39942
2024-01-15,69.24,70.11,68.43,70.08,25318
2024-01-16,70.65,70.85,70.37,70.62,35948
2024-01-17,69.97,70.09,69.39,69.98,38235
2024-01-18,69.65,69.82,68.37,69.05,23063
2024-01-19,67.13,68.35,66.73,67.91,24115
2024-01-20,68.87,69.43,68.38,69.37,43679
2024-01-21,69.33,69.73,69.08,69.53,33013
2024-01-22,67.73,68.95,67.72,68.1,11624
2024-01-23,69.75,70.11,69.33,69.77,37478
2024-01-24,68.23,68.72,67.27,68.53,45386
2024-01-25,68.47,68.48,67.24,67.47,31109
2024-01-26,66.85,68.23,66.05,67.59,46846
2024-01-27,68.51,69.98,68.09,69.39,37326
2024-01-28,68.84,68.95,68.48,68.77,31372
2024-01-29,68.99,69.54,68.76,68.84,33046
2024-01-30,70.09,70.65,68.43,69.31,42719
2024-01-31,68.24,69.07,67.59,67.82,32004
2024-02-01,68.42,68.68,67.85,68.56,41866
2024-02-02,67.98,69.57,67.62,68.93,45579
2024-02-03,68.95,69.57,67.87,68.6,21860
2024-02-04,66.5,67.17,65.64,67.09,11808
2024-02-05,68.59,68.83,67.71,67.92,25317
2024-02-06,68.3,69.28,68.17,68.77,21461
2024-02-07,66.98,67.74,66.88,66.96,43859
2024-02-08,65.75,66.74,64.96,65.32,29022
2024-02-09,66.93,67.43,66.25,66.56,42275
2024-02-10,67.08,67.82,66.43,67.64,25973
2024-02-11,67.57,69.27,67.19,68.5,45379
2024-02-12,70.56,70.85,70.25,70.63,31788
2024-02-13,72.14,73.02,70.44,71.34,39096
2024-02-14,71.26,72.27,70.33,71.79,21302
2024-02-15,72.65,73.48,71.68,71.8,38316
2024-02-16,72.39,72.91,71.53,72.69,21862
2024-02-17,73.8,75.12,72.86,74.59,16237
2024-02-18,77.43,78.12,76.44,76.62,47850
2024-02-19,76.45,77.03,75.89,76.91,36352
2024-02-20,77.92,78.65,77.44,78.58,43533
2024-02-21,77.97,79.49,77.6,78.7,17881
2024-02-22,78.45,79.36,78.21,78.66,17432
2024-02-23,79.87,80.85,79.03,80.12,31072
2024-02-24,81.08,81.63,80.69,80.87,33693
2024-02-25,82.04,82.25,80.61,81.35,40051
2024-02-26,83.16,84.06,82.35,83.54,46278
2024-02-27,85.14,85.88,84.3,85.19,30291
2024-02-28,86.51,87.82,86.5,87.25,28396
2024-02-29,86.16,87.06,85.74,87.0,24649
2024-03-01,88.76,89.73,88.52,88.9,22885
2024-03-02,89.84,90.63,88.47,89.02,17922
2024-03-03,89.99,90.66,88.31,89.3,14057
