Date,Open,High,Low,Close,Volume
2024-01-01,116.67,117.28,115.72,116.03,10060
2024-01-02,115.87,116.86,115.34,116.65,39046
2024-01-03,114.93,116.31,114.58,115.66,39873
2024-01-04,116.13,117.19,115.9,116.97,26739
2024-01-05,116.68,117.34,116.49,117.25,38180
2024-01-06,116.11,117.45,115.77,117.08,46421
2024-01-07,114.85,115.59,114.71,115.11,43810
2024-01-08,114.6,114.68,113.06,113.61,27609
2024-01-09,111.48,112.42,110.97,112.08,16778
2024-01-10,111.09,111.52,110.98,111.43,24644
2024-01-11,112.67,113.16,112.17,112.25,21925
2024-01-12,113.08,113.53,112.02,112.35,45333
2024-01-13,113.97,114.15,113.65,113.72,28587
2024-01-14,115.03,115.96,114.37,114.72,13931
2024-01-15,114.76,115.75,114.36,114.79,40709
2024-01-16,116.0,116.64,115.92,116.42,46740
2024-01-17,116.44,117.78,116.17,116.88,10108
2024-01-18,115.73,116.41,114.19,115.13,48897
2024-01-19,117.6,118.6,116.61,117.02,15127
2024-01-20,118.3,118.32,117.78,117.94,43316
2024-01-21,116.86,117.83,116.03,117.28,43340
2024-01-22,117.65,119.19,116.85,118.45,27074
2024-01-23,117.58,117.86,116.33,117.22,34075
2024-01-24,117.49,117.85,115.82,116.69,16432
2024-01-25,118.5,119.18,117.5,117.77,37187
2024-01-26,118.3,119.18,117.56,117.88,47026
2024-01-27,116.46,117.1,116.44,116.63,25831
2024-01-28,118.51,118.79,117.52,117.67,22072
2024-01-29,118.23,118.99,117.3,118.24,24924
2024-01-30,117.96,118.67,117.86,118.48,24114
2024-01-31,120.0,120.3,118.81,119.75,26915
2024-02-01,120.77,121.1,120.55,120.67,17469
2024-02-02,119.18,120.18,118.68,120.03,12291
2024-02-03,117.63,119.0,116.92,118.36,35336
2024-02-04,117.0,117.15,116.31,116.99,31062
2024-02-05,116.14,116.92,116.08,116.56,24594
2024-02-06,114.93,115.68,114.49,115.1,36232
2024-02-07,113.6,114.73,112.99,114.3,45529
2024-02-08,113.88,115.3,113.22,114.62,25698
2024-02-09,115.41,116.3,114.89,115.86,14676
2024-02-10,113.95,114.52,113.37,113.95,20561
2024-02-11,114.44,114.95,113.58,114.88,49102
2024-02-12,116.07,116.59,114.86,115.56,34261
2024-02-13,118.24,118.35,117.23,117.35,48981
2024-02-14,118.97,120.28,118.18,119.85,16793
2024-02-15,122.89,123.67,122.01,122.01,37112
2024-02-16,121.92,122.72,121.79,122.48,49067
2024-02-17,123.89,124.76,122.44,123.03,25002
2024-02-18,123.73,124.0,123.02,123.71,37261
2024-02-19,123.9,124.32,123.62,123.92,22015
2024-02-20,124.42,125.4,123.66,124.23,21573
2024-02-21,124.98,125.06,123.96,124.02,26307
2024-02-22,127.05,127.14,126.08,126.1,42287
2024-02-23,126.8,127.68,126.58,126.64,25812
2024-02-24,128.32,129.24,127.31,127.64,15402
2024-02-25,128.62,128.99,128.41,128.8,39968
2024-02-26,129.86,130.8,129.75,129.78,28442
2024-02-27,132.24,132.38,131.26,131.65,42202
2024-02-28,132.39,133.45,132.17,132.66,45077
2024-02-29,132.37,134.17,131.41,133.36,49635
2024-03-01,133.09,133.74,133.04,133.62,54094
2024-03-02,133.67,134.47,133.09,133.15,57662
2024-03-03,134.81,134.83,134.12,134.8,60907
